method,dataset,scale,image_name,base_name,hr_path,lr_path,pred_path,error,width,height,crop_border,psnr_rgb,ssim_rgb,psnr_y,ssim_y
Bicubic,B100,4,38092.png,38092,/Users/hyp666/Desktop/申请材料/datasets/imageSR/B100/HR/38092.png,/Users/hyp666/Desktop/申请材料/datasets/imageSR/B100/LR_bicubic/X4/38092x4.png,,,480,320,4,24.090075287524456,0.645932097414338,25.360792594914944,0.6725755436420126
Bicubic,B100,4,385039.png,385039,/Users/hyp666/Desktop/申请材料/datasets/imageSR/B100/HR/385039.png,/Users/hyp666/Desktop/申请材料/datasets/imageSR/B100/LR_bicubic/X4/385039x4.png,,,480,320,4,21.162537216982393,0.5948149473986878,22.488792999712302,0.6222859041417181
Bicubic,B100,4,41033.png,41033,/Users/hyp666/Desktop/申请材料/datasets/imageSR/B100/HR/41033.png,/Users/hyp666/Desktop/申请材料/datasets/imageSR/B100/LR_bicubic/X4/41033x4.png,,,480,320,4,28.030060200472164,0.7206946175994027,29.351268822838502,0.7536056899379335
Bicubic,B100,4,41069.png,41069,/Users/hyp666/Desktop/申请材料/datasets/imageSR/B100/HR/41069.png,/Users/hyp666/Desktop/申请材料/datasets/imageSR/B100/LR_bicubic/X4/41069x4.png,,,480,320,4,21.94132871527038,0.4124505250783182,23.24713334370042,0.442315141776039
Bicubic,B100,4,42012.png,42012,/Users/hyp666/Desktop/申请材料/datasets/imageSR/B100/HR/42012.png,/Users/hyp666/Desktop/申请材料/datasets/imageSR/B100/LR_bicubic/X4/42012x4.png,,,320,480,4,27.100512375134315,0.7611489814853926,28.42127512117908,0.7814080214426739
Bicubic,B100,4,42049.png,42049,/Users/hyp666/Desktop/申请材料/datasets/imageSR/B100/HR/42049.png,/Users/hyp666/Desktop/申请材料/datasets/imageSR/B100/LR_bicubic/X4/42049x4.png,,,480,320,4,25.687914438746336,0.8695223325098596,26.98400049524189,0.8833272333227118
Bicubic,B100,4,43074.png,43074,/Users/hyp666/Desktop/申请材料/datasets/imageSR/B100/HR/43074.png,/Users/hyp666/Desktop/申请材料/datasets/imageSR/B100/LR_bicubic/X4/43074x4.png,,,480,320,4,28.03935845416288,0.7792534558324856,29.2899403624469,0.8006276410218344
Bicubic,B100,4,45096.png,45096,/Users/hyp666/Desktop/申请材料/datasets/imageSR/B100/HR/45096.png,/Users/hyp666/Desktop/申请材料/datasets/imageSR/B100/LR_bicubic/X4/45096x4.png,,,480,320,4,32.06327375062536,0.900988257870456,33.49564938145833,0.919767514658107
Bicubic,B100,4,54082.png,54082,/Users/hyp666/Desktop/申请材料/datasets/imageSR/B100/HR/54082.png,/Users/hyp666/Desktop/申请材料/datasets/imageSR/B100/LR_bicubic/X4/54082x4.png,,,320,480,4,26.39415825150781,0.6564353512915481,27.71747098974828,0.6851489709689786
Bicubic,B100,4,55073.png,55073,/Users/hyp666/Desktop/申请材料/datasets/imageSR/B100/HR/55073.png,/Users/hyp666/Desktop/申请材料/datasets/imageSR/B100/LR_bicubic/X4/55073x4.png,,,320,480,4,20.289737122656607,0.4417460352781817,21.51406909333915,0.4761474038693752
Bicubic,B100,4,58060.png,58060,/Users/hyp666/Desktop/申请材料/datasets/imageSR/B100/HR/58060.png,/Users/hyp666/Desktop/申请材料/datasets/imageSR/B100/LR_bicubic/X4/58060x4.png,,,480,320,4,19.29095800215674,0.5198379705356027,20.51260768680864,0.5428028233196416
Bicubic,B100,4,62096.png,62096,/Users/hyp666/Desktop/申请材料/datasets/imageSR/B100/HR/62096.png,/Users/hyp666/Desktop/申请材料/datasets/imageSR/B100/LR_bicubic/X4/62096x4.png,,,480,320,4,22.090547355008777,0.6756655626011527,23.467903241058057,0.6997145324690761
Bicubic,B100,4,65033.png,65033,/Users/hyp666/Desktop/申请材料/datasets/imageSR/B100/HR/65033.png,/Users/hyp666/Desktop/申请材料/datasets/imageSR/B100/LR_bicubic/X4/65033x4.png,,,480,320,4,22.782361595488556,0.4971910315030646,23.999782046690022,0.5412551116060402
Bicubic,B100,4,66053.png,66053,/Users/hyp666/Desktop/申请材料/datasets/imageSR/B100/HR/66053.png,/Users/hyp666/Desktop/申请材料/datasets/imageSR/B100/LR_bicubic/X4/66053x4.png,,,480,320,4,25.21733489417003,0.6191941396122607,26.46493475417874,0.6509733189273741
Bicubic,B100,4,69015.png,69015,/Users/hyp666/Desktop/申请材料/datasets/imageSR/B100/HR/69015.png,/Users/hyp666/Desktop/申请材料/datasets/imageSR/B100/LR_bicubic/X4/69015x4.png,,,320,480,4,27.52268580995493,0.739922446707714,28.82363819656001,0.7625214327427561
Bicubic,B100,4,69020.png,69020,/Users/hyp666/Desktop/申请材料/datasets/imageSR/B100/HR/69020.png,/Users/hyp666/Desktop/申请材料/datasets/imageSR/B100/LR_bicubic/X4/69020x4.png,,,480,320,4,25.22998092843167,0.5120985891320698,26.614120920167835,0.536281035279459
Bicubic,B100,4,69040.png,69040,/Users/hyp666/Desktop/申请材料/datasets/imageSR/B100/HR/69040.png,/Users/hyp666/Desktop/申请材料/datasets/imageSR/B100/LR_bicubic/X4/69040x4.png,,,480,320,4,22.999729313477335,0.5649210049799805,24.349099998635587,0.5866686367208698
Bicubic,B100,4,76053.png,76053,/Users/hyp666/Desktop/申请材料/datasets/imageSR/B100/HR/76053.png,/Users/hyp666/Desktop/申请材料/datasets/imageSR/B100/LR_bicubic/X4/76053x4.png,,,480,320,4,26.8521659384658,0.6274855764191586,28.06975719847825,0.6742116024447506
Bicubic,B100,4,78004.png,78004,/Users/hyp666/Desktop/申请材料/datasets/imageSR/B100/HR/78004.png,/Users/hyp666/Desktop/申请材料/datasets/imageSR/B100/LR_bicubic/X4/78004x4.png,,,320,480,4,23.184319242735963,0.6270874458577168,24.469341640050327,0.6571902090824707
Bicubic,B100,4,8023.png,8023,/Users/hyp666/Desktop/申请材料/datasets/imageSR/B100/HR/8023.png,/Users/hyp666/Desktop/申请材料/datasets/imageSR/B100/LR_bicubic/X4/8023x4.png,,,480,320,4,27.137884841000233,0.8235935886777326,28.493968062460667,0.838605443203421
Bicubic,B100,4,85048.png,85048,/Users/hyp666/Desktop/申请材料/datasets/imageSR/B100/HR/85048.png,/Users/hyp666/Desktop/申请材料/datasets/imageSR/B100/LR_bicubic/X4/85048x4.png,,,480,320,4,22.826320651127293,0.6133960297308754,24.165118178363816,0.6376607397950326
Bicubic,B100,4,86000.png,86000,/Users/hyp666/Desktop/申请材料/datasets/imageSR/B100/HR/86000.png,/Users/hyp666/Desktop/申请材料/datasets/imageSR/B100/LR_bicubic/X4/86000x4.png,,,320,480,4,22.819333343257615,0.6893291948155112,24.126373965724504,0.710834165533794
Bicubic,B100,4,86016.png,86016,/Users/hyp666/Desktop/申请材料/datasets/imageSR/B100/HR/86016.png,/Users/hyp666/Desktop/申请材料/datasets/imageSR/B100/LR_bicubic/X4/86016x4.png,,,480,320,4,20.446637488834263,0.2677626498841008,21.772563188787267,0.2937924392518333
Bicubic,B100,4,86068.png,86068,/Users/hyp666/Desktop/申请材料/datasets/imageSR/B100/HR/86068.png,/Users/hyp666/Desktop/申请材料/datasets/imageSR/B100/LR_bicubic/X4/86068x4.png,,,480,320,4,25.281959751560983,0.4936898629109623,26.59144543228784,0.5340902966127993
Bicubic,B100,4,87046.png,87046,/Users/hyp666/Desktop/申请材料/datasets/imageSR/B100/HR/87046.png,/Users/hyp666/Desktop/申请材料/datasets/imageSR/B100/LR_bicubic/X4/87046x4.png,,,480,320,4,23.64145450615585,0.7152359262173182,24.9424138844755,0.7332386213435077
Bicubic,B100,4,89072.png,89072,/Users/hyp666/Desktop/申请材料/datasets/imageSR/B100/HR/89072.png,/Users/hyp666/Desktop/申请材料/datasets/imageSR/B100/LR_bicubic/X4/89072x4.png,,,320,480,4,23.950688296569048,0.6317395591511582,25.24937742273854,0.6625652707057
Bicubic,B100,4,97033.png,97033,/Users/hyp666/Desktop/申请材料/datasets/imageSR/B100/HR/97033.png,/Users/hyp666/Desktop/申请材料/datasets/imageSR/B100/LR_bicubic/X4/97033x4.png,,,480,320,4,22.04621987252509,0.6201549789917049,23.355294544257788,0.6447735066891545
Bicubic,Urban100,4,img001.png,img001,/Users/hyp666/Desktop/申请材料/datasets/imageSR/Urban100/HR/img001.png,/Users/hyp666/Desktop/申请材料/datasets/imageSR/Urban100/LR_bicubic/X4/img001x4.png,,,1024,644,4,23.693799001066353,0.6506647374900759,25.10826542581409,0.6812903600090467
Bicubic,Urban100,4,img002.png,img002,/Users/hyp666/Desktop/申请材料/datasets/imageSR/Urban100/HR/img002.png,/Users/hyp666/Desktop/申请材料/datasets/imageSR/Urban100/LR_bicubic/X4/img002x4.png,,,1024,768,4,22.864392038889,0.6775757131143011,24.17778586746754,0.6994542116946662
Bicubic,Urban100,4,img003.png,img003,/Users/hyp666/Desktop/申请材料/datasets/imageSR/Urban100/HR/img003.png,/Users/hyp666/Desktop/申请材料/datasets/imageSR/Urban100/LR_bicubic/X4/img003x4.png,,,1024,680,4,20.456982528482413,0.5377154237910827,22.019881559866946,0.5710248903092316
Bicubic,Urban100,4,img004.png,img004,/Users/hyp666/Desktop/申请材料/datasets/imageSR/Urban100/HR/img004.png,/Users/hyp666/Desktop/申请材料/datasets/imageSR/Urban100/LR_bicubic/X4/img004x4.png,,,1024,680,4,19.80589427856773,0.6794533737107233,21.0820183110272,0.6999049027610246
Bicubic,Urban100,4,img005.png,img005,/Users/hyp666/Desktop/申请材料/datasets/imageSR/Urban100/HR/img005.png,/Users/hyp666/Desktop/申请材料/datasets/imageSR/Urban100/LR_bicubic/X4/img005x4.png,,,1024,768,4,21.972076724007795,0.8220416729774627,23.3058104288893,0.8424225200448344
Bicubic,Urban100,4,img006.png,img006,/Users/hyp666/Desktop/申请材料/datasets/imageSR/Urban100/HR/img006.png,/Users/hyp666/Desktop/申请材料/datasets/imageSR/Urban100/LR_bicubic/X4/img006x4.png,,,1024,1024,4,19.16184080675564,0.4904187931433299,20.51346543133281,0.5175613707811977
Bicubic,Urban100,4,img007.png,img007,/Users/hyp666/Desktop/申请材料/datasets/imageSR/Urban100/HR/img007.png,/Users/hyp666/Desktop/申请材料/datasets/imageSR/Urban100/LR_bicubic/X4/img007x4.png,,,1024,680,4,24.707334097890037,0.7636180063857569,26.163214119775155,0.7854052838017624
Bicubic,Urban100,4,img008.png,img008,/Users/hyp666/Desktop/申请材料/datasets/imageSR/Urban100/HR/img008.png,/Users/hyp666/Desktop/申请材料/datasets/imageSR/Urban100/LR_bicubic/X4/img008x4.png,,,1024,572,4,18.473480353111093,0.515565018355105,19.722553491297553,0.5239531028372388
Bicubic,Urban100,4,img009.png,img009,/Users/hyp666/Desktop/申请材料/datasets/imageSR/Urban100/HR/img009.png,/Users/hyp666/Desktop/申请材料/datasets/imageSR/Urban100/LR_bicubic/X4/img009x4.png,,,1024,796,4,29.306204418173717,0.8346789743891231,30.878238460069625,0.8553340318110971
Bicubic,Urban100,4,img010.png,img010,/Users/hyp666/Desktop/申请材料/datasets/imageSR/Urban100/HR/img010.png,/Users/hyp666/Desktop/申请材料/datasets/imageSR/Urban100/LR_bicubic/X4/img010x4.png,,,1024,816,4,22.219530806698877,0.7685397441799027,23.592089097173176,0.791097372368709
Bicubic,Urban100,4,img011.png,img011,/Users/hyp666/Desktop/申请材料/datasets/imageSR/Urban100/HR/img011.png,/Users/hyp666/Desktop/申请材料/datasets/imageSR/Urban100/LR_bicubic/X4/img011x4.png,,,564,1024,4,14.711132222646642,0.5712865759241615,16.03305353452338,0.60464799335476
Bicubic,Urban100,4,img012.png,img012,/Users/hyp666/Desktop/申请材料/datasets/imageSR/Urban100/HR/img012.png,/Users/hyp666/Desktop/申请材料/datasets/imageSR/Urban100/LR_bicubic/X4/img012x4.png,,,1024,768,4,20.664192163297468,0.6131120368466063,22.535967097480775,0.6342284555008956
Bicubic,Urban100,4,img013.png,img013,/Users/hyp666/Desktop/申请材料/datasets/imageSR/Urban100/HR/img013.png,/Users/hyp666/Desktop/申请材料/datasets/imageSR/Urban100/LR_bicubic/X4/img013x4.png,,,1024,764,4,25.234210633467377,0.6943945238306369,26.43598095396113,0.7434144575270509
Bicubic,Urban100,4,img014.png,img014,/Users/hyp666/Desktop/申请材料/datasets/imageSR/Urban100/HR/img014.png,/Users/hyp666/Desktop/申请材料/datasets/imageSR/Urban100/LR_bicubic/X4/img014x4.png,,,1024,1024,4,20.042623193647326,0.5767101245233892,21.333721567459985,0.596265123523954
Bicubic,Urban100,4,img015.png,img015,/Users/hyp666/Desktop/申请材料/datasets/imageSR/Urban100/HR/img015.png,/Users/hyp666/Desktop/申请材料/datasets/imageSR/Urban100/LR_bicubic/X4/img015x4.png,,,1024,772,4,21.703811369316227,0.5821054859999689,22.99887603667575,0.6270015892438113
Bicubic,Urban100,4,img016.png,img016,/Users/hyp666/Desktop/申请材料/datasets/imageSR/Urban100/HR/img016.png,/Users/hyp666/Desktop/申请材料/datasets/imageSR/Urban100/LR_bicubic/X4/img016x4.png,,,1024,1024,4,24.10703395606484,0.8183735805645576,25.466274391622576,0.8350202811913157
Bicubic,Urban100,4,img017.png,img017,/Users/hyp666/Desktop/申请材料/datasets/imageSR/Urban100/HR/img017.png,/Users/hyp666/Desktop/申请材料/datasets/imageSR/Urban100/LR_bicubic/X4/img017x4.png,,,1024,692,4,22.015105215114517,0.7181257723326603,23.443687573379872,0.733648660923882
Bicubic,Urban100,4,img018.png,img018,/Users/hyp666/Desktop/申请材料/datasets/imageSR/Urban100/HR/img018.png,/Users/hyp666/Desktop/申请材料/datasets/imageSR/Urban100/LR_bicubic/X4/img018x4.png,,,1024,768,4,23.09420100260891,0.6080239433223559,24.84661597970911,0.6416070695983525
Bicubic,Urban100,4,img019.png,img019,/Users/hyp666/Desktop/申请材料/datasets/imageSR/Urban100/HR/img019.png,/Users/hyp666/Desktop/申请材料/datasets/imageSR/Urban100/LR_bicubic/X4/img019x4.png,,,1024,680,4,17.69940191909474,0.6294356295267,19.041407078308875,0.673256487271374
Bicubic,Urban100,4,img020.png,img020,/Users/hyp666/Desktop/申请材料/datasets/imageSR/Urban100/HR/img020.png,/Users/hyp666/Desktop/申请材料/datasets/imageSR/Urban100/LR_bicubic/X4/img020x4.png,,,1280,960,4,19.095994923343294,0.6072267797781319,20.468568469727472,0.6229671750528323
Bicubic,Urban100,4,img021.png,img021,/Users/hyp666/Desktop/申请材料/datasets/imageSR/Urban100/HR/img021.png,/Users/hyp666/Desktop/申请材料/datasets/imageSR/Urban100/LR_bicubic/X4/img021x4.png,,,796,1200,4,26.32975967628276,0.6937076282482882,27.72997719336511,0.7260316799735405
Bicubic,Urban100,4,img022.png,img022,/Users/hyp666/Desktop/申请材料/datasets/imageSR/Urban100/HR/img022.png,/Users/hyp666/Desktop/申请材料/datasets/imageSR/Urban100/LR_bicubic/X4/img022x4.png,,,1024,680,4,23.75350054478239,0.6889128370343293,25.079878999793152,0.7098677171614292
Bicubic,Urban100,4,img023.png,img023,/Users/hyp666/Desktop/申请材料/datasets/imageSR/Urban100/HR/img023.png,/Users/hyp666/Desktop/申请材料/datasets/imageSR/Urban100/LR_bicubic/X4/img023x4.png,,,1024,1024,4,24.782487721307422,0.8099789432071308,26.43348829972444,0.8272170048744102
Bicubic,Urban100,4,img024.png,img024,/Users/hyp666/Desktop/申请材料/datasets/imageSR/Urban100/HR/img024.png,/Users/hyp666/Desktop/申请材料/datasets/imageSR/Urban100/LR_bicubic/X4/img024x4.png,,,1024,660,4,16.821263637520563,0.4646145747826007,18.140754970408224,0.4778177683812448
Bicubic,Urban100,4,img025.png,img025,/Users/hyp666/Desktop/申请材料/datasets/imageSR/Urban100/HR/img025.png,/Users/hyp666/Desktop/申请材料/datasets/imageSR/Urban100/LR_bicubic/X4/img025x4.png,,,1024,736,4,24.840554149234695,0.777340374765867,26.164593035474702,0.8061764981729452
Bicubic,Urban100,4,img026.png,img026,/Users/hyp666/Desktop/申请材料/datasets/imageSR/Urban100/HR/img026.png,/Users/hyp666/Desktop/申请材料/datasets/imageSR/Urban100/LR_bicubic/X4/img026x4.png,,,1024,768,4,24.07570275618022,0.5585300731177623,25.462206919847247,0.6130693700630508
Bicubic,Urban100,4,img027.png,img027,/Users/hyp666/Desktop/申请材料/datasets/imageSR/Urban100/HR/img027.png,/Users/hyp666/Desktop/申请材料/datasets/imageSR/Urban100/LR_bicubic/X4/img027x4.png,,,1024,832,4,25.34534752724674,0.707699882174568,26.567512545315935,0.7305666486811954
Bicubic,Urban100,4,img028.png,img028,/Users/hyp666/Desktop/申请材料/datasets/imageSR/Urban100/HR/img028.png,/Users/hyp666/Desktop/申请材料/datasets/imageSR/Urban100/LR_bicubic/X4/img028x4.png,,,1024,680,4,27.147821791491097,0.7950937324765096,28.469743103367833,0.815526871711283
Bicubic,Urban100,4,img029.png,img029,/Users/hyp666/Desktop/申请材料/datasets/imageSR/Urban100/HR/img029.png,/Users/hyp666/Desktop/申请材料/datasets/imageSR/Urban100/LR_bicubic/X4/img029x4.png,,,1024,676,4,21.48819684595303,0.6866258411183047,22.79761324771107,0.7125440262252422
Bicubic,Urban100,4,img030.png,img030,/Users/hyp666/Desktop/申请材料/datasets/imageSR/Urban100/HR/img030.png,/Users/hyp666/Desktop/申请材料/datasets/imageSR/Urban100/LR_bicubic/X4/img030x4.png,,,680,1024,4,19.97938526482876,0.6177970099367655,21.640440807684467,0.6466333114836251
Bicubic,Urban100,4,img031.png,img031,/Users/hyp666/Desktop/申请材料/datasets/imageSR/Urban100/HR/img031.png,/Users/hyp666/Desktop/申请材料/datasets/imageSR/Urban100/LR_bicubic/X4/img031x4.png,,,1024,680,4,21.385959170585544,0.6874784269644515,22.791156192231288,0.706832242782739
Bicubic,Urban100,4,img032.png,img032,/Users/hyp666/Desktop/申请材料/datasets/imageSR/Urban100/HR/img032.png,/Users/hyp666/Desktop/申请材料/datasets/imageSR/Urban100/LR_bicubic/X4/img032x4.png,,,1024,680,4,24.59000057127788,0.7332536184625728,26.001886424186115,0.75381502880123
Bicubic,Urban100,4,img033.png,img033,/Users/hyp666/Desktop/申请材料/datasets/imageSR/Urban100/HR/img033.png,/Users/hyp666/Desktop/申请材料/datasets/imageSR/Urban100/LR_bicubic/X4/img033x4.png,,,1024,680,4,22.657356281702256,0.6407502731344691,24.16485083019751,0.6691817726127626
Bicubic,Urban100,4,img034.png,img034,/Users/hyp666/Desktop/申请材料/datasets/imageSR/Urban100/HR/img034.png,/Users/hyp666/Desktop/申请材料/datasets/imageSR/Urban100/LR_bicubic/X4/img034x4.png,,,1024,680,4,19.59739352286189,0.5017445735791733,21.413547747469913,0.5073453483472756
Bicubic,Urban100,4,img035.png,img035,/Users/hyp666/Desktop/申请材料/datasets/imageSR/Urban100/HR/img035.png,/Users/hyp666/Desktop/申请材料/datasets/imageSR/Urban100/LR_bicubic/X4/img035x4.png,,,1024,688,4,23.334256145258895,0.7179818849348155,24.714666442506864,0.7400072683854041
Bicubic,Urban100,4,img036.png,img036,/Users/hyp666/Desktop/申请材料/datasets/imageSR/Urban100/HR/img036.png,/Users/hyp666/Desktop/申请材料/datasets/imageSR/Urban100/LR_bicubic/X4/img036x4.png,,,700,1024,4,23.89592183849576,0.7803014357691135,25.217843150372495,0.7967112522299331
Bicubic,Urban100,4,img037.png,img037,/Users/hyp666/Desktop/申请材料/datasets/imageSR/Urban100/HR/img037.png,/Users/hyp666/Desktop/申请材料/datasets/imageSR/Urban100/LR_bicubic/X4/img037x4.png,,,740,1024,4,22.86125512678852,0.6993467907109672,24.19817704168876,0.7240324057620297
Bicubic,Urban100,4,img038.png,img038,/Users/hyp666/Desktop/申请材料/datasets/imageSR/Urban100/HR/img038.png,/Users/hyp666/Desktop/申请材料/datasets/imageSR/Urban100/LR_bicubic/X4/img038x4.png,,,768,1024,4,23.29940803135495,0.4892234666726898,24.60655899327485,0.5314534368452688
Bicubic,Urban100,4,img039.png,img039,/Users/hyp666/Desktop/申请材料/datasets/imageSR/Urban100/HR/img039.png,/Users/hyp666/Desktop/申请材料/datasets/imageSR/Urban100/LR_bicubic/X4/img039x4.png,,,768,1024,4,19.536978935601457,0.5812911665017387,20.857343681875683,0.5964617040285596
Bicubic,Urban100,4,img040.png,img040,/Users/hyp666/Desktop/申请材料/datasets/imageSR/Urban100/HR/img040.png,/Users/hyp666/Desktop/申请材料/datasets/imageSR/Urban100/LR_bicubic/X4/img040x4.png,,,1024,576,4,18.103540680883636,0.6920207892262473,19.388370754198416,0.7077602142087636
Bicubic,Urban100,4,img041.png,img041,/Users/hyp666/Desktop/申请材料/datasets/imageSR/Urban100/HR/img041.png,/Users/hyp666/Desktop/申请材料/datasets/imageSR/Urban100/LR_bicubic/X4/img041x4.png,,,1024,680,4,19.563606893756237,0.6796156131509505,21.002516731024205,0.6905199056764113
Bicubic,Urban100,4,img042.png,img042,/Users/hyp666/Desktop/申请材料/datasets/imageSR/Urban100/HR/img042.png,/Users/hyp666/Desktop/申请材料/datasets/imageSR/Urban100/LR_bicubic/X4/img042x4.png,,,1024,680,4,23.50479783561974,0.7717430048432633,24.826719147496476,0.7855765317625022
Bicubic,Urban100,4,img043.png,img043,/Users/hyp666/Desktop/申请材料/datasets/imageSR/Urban100/HR/img043.png,/Users/hyp666/Desktop/申请材料/datasets/imageSR/Urban100/LR_bicubic/X4/img043x4.png,,,1024,672,4,20.847161845884216,0.7595107419622509,22.080607465912134,0.7865140239804607
